Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7
8.37471684298885,7.787123902520009,-3.4604059680199937,7.320655003449003,1.1741299456908645,0.7775069237843893,7.222417528107812
-0.14107048078443007,4.02732703951643,2.3995137004770215,0.7455695077897697,-1.6004127536591,2.1219958787388205,-2.2365049837900446
8.486451185971148,9.106850320894448,-3.353256193622035,4.198247594653158,0.3799210933092939,1.5557304354925912,7.9219789443753745
0.5537264901375389,4.728718888502214,4.366323334936539,0.15447210994853477,-0.952421042745502,2.2126022921785,-3.304736118792465
7.744992641837999,8.157408924249966,-2.249566514316948,7.6280723132855455,1.859281397762215,1.8113227747987275,8.534412773618039
8.26367484518018,10.704955441739436,-1.7439898900465165,5.8856746422532655,1.4434714030769467,1.216917550039213,7.9364015882799075
-8.752752967122229,-8.723484077862084,-9.662916765490895,8.527556183086482,7.072306194714789,6.354621478096673,9.692329170914057
1.6151435768326503,5.365174010853115,1.2816807514565807,0.20164822233737767,-1.9392604532088673,1.107575291057969,0.2825710230081018
7.836109481697001,9.359442383421277,-2.363755572400201,4.700669658559895,-0.11530120659310794,2.027866617361381,6.872852915736625
-8.514014529984427,-8.212945860331372,-10.088879155303733,5.532771029407357,5.355288294305716,8.527663609936084,9.705614235642923
-9.460256149891205,-8.224071710780917,-10.406095912015275,6.992469364216802,6.411456515533269,7.182462261623509,9.723020008825223
-8.979297443928402,-8.06040007457172,-11.014281692272668,7.898811581381801,4.950436963892316,7.463190486663571,8.778166364804717
-9.173448693724154,-8.577017526143008,-10.160065722521976,5.5491630731818775,5.492610967536193,8.39747590005592,10.444105691202918
6.405423676776727,7.5539309095952305,-1.2013296738481456,6.548649061458295,1.2446496370055136,1.765974971141623,7.482612657032237
7.226595806046772,9.183427370001208,-2.1415603493852666,6.04005317602791,2.16376905108185,1.0979379834037235,8.618776479667908
-8.447895427797825,-8.629396579196698,-8.171261896531986,6.574242253861529,6.103625958849962,8.169302710390433,10.269794271513788
-7.1230891666222815,-9.10925236109809,-9.972055644504419,6.379744194516971,4.892536765293858,6.690957858258534,10.797778897105886
-10.001977411795666,-7.349193286928159,-9.158011173626637,6.2301588583375835,5.535756072530308,7.0168875334818885,7.653883631867297
1.1665286876857845,5.6987237813612825,2.5509203047411226,0.29826726116637137,0.23764763945976286,4.464796883450172,-1.1078368030366064
-0.5654827228683674,5.550261670909223,3.1850932510668146,0.7080589878829919,-2.3848471684828256,4.140998093168848,-1.5548492906850429
8.47998614068279,9.043746141518298,-2.6073908671152712,6.324150094096345,-0.07239682471080222,0.17512863346940422,7.657315145800001
7.771647629952584,10.004365200787335,-1.8777267650362508,5.226386161228692,-0.26162265602075574,2.6543309199796337,8.108628960878507
7.121612441171255,7.790741354230861,-1.3144031982629094,5.788099512520178,-0.1380925209213334,2.677696196708606,7.964892904693016
7.5717427758224956,10.468223495766164,-1.2241533511394764,5.195076588278659,-0.01569104381445996,1.7040808327378774,9.699544265750372
0.9828823199400818,3.258350412438923,2.106825497539576,0.6350233804211455,-2.782633534374184,3.7724087570749507,-3.272808964186223
8.040055030211198,8.956663313443714,-1.7641806881918956,7.054682192623885,-0.23386226129897458,1.674525719842893,7.720720282275391
1.2131791546301187,2.9061792824544925,2.035342450637544,1.3635691901346558,-1.6625351172054388,2.9244076733176447,-0.8547915386663236
-8.887986257420154,-7.494448335064973,-9.098916235748826,6.3188015912095805,6.141290013600626,7.5088433520751865,9.96166994767633
5.842656361699919,8.935387271848782,-2.507715938921264,6.052117714216986,-0.30307835563159935,1.6194661695295394,8.300596534618878
8.879046865595566,8.486792510520297,-2.273636897434788,5.639025428651994,0.2696743327818673,1.691195575328762,9.62379748069411
-8.004160012388256,-9.282697946968561,-8.43365474261623,7.748742227422736,8.989639593401222,8.111290895833378,9.089625897164954
-0.07067863144746456,3.7663362626843586,2.738047842037823,-0.3032633497192503,-2.8155650631790423,3.054797470215796,-1.9920912451851402
0.45930227533432266,3.6429535844152534,2.360666843035896,-0.6322053408661399,-2.232240018510306,0.7267587219871157,-1.1556648015672242
1.596071141869309,6.0949557886583055,2.2262679595986725,-0.8280076916494274,-1.3662454728737834,2.0588969407030806,-1.4546767170716293
-9.915672991430288,-8.242793724461817,-9.179477533374637,6.885793711726128,6.385768520640198,8.150306941689385,10.351216681319354
8.301541529198609,9.424518216179118,-2.330666799613105,5.742464075868714,1.1661028151418615,1.3790275729356536,7.609734027470376
-7.728825873143866,-8.428339818013294,-9.135672849642036,6.526992756525164,6.9333235498970165,7.401960719438325,9.083405245861202
-7.346312671101391,-9.22543638278044,-11.472154555393432,6.533086532325865,6.935393128917622,6.698207833919308,8.942594397406085
-8.241224637375778,-8.302431096179443,-9.380006445130293,6.560243960004929,4.840425039396859,8.882415357783195,8.746941485227795
-8.504380315277357,-6.892148080189196,-9.128837954481796,6.821154412018559,5.0205829371002535,7.083330963323849,9.308656299555066
-9.912092123070522,-8.70003689032451,-10.039022827103125,6.928769222602638,5.915250898143526,5.508071138171762,9.960189271597734
7.713188644154179,7.872552400998514,-1.9121904912748036,5.725231217003549,1.0264237482523486,1.671614578180988,7.916575077616017
-0.09699211096772475,4.893529594796621,1.4991879376721833,-0.1750890878466438,0.29102805056893954,3.081102339989088,-0.2397200794383192
-7.688020655791986,-7.404824673398931,-12.183350795905652,6.475076093624487,6.251836031840003,5.857563359039338,10.566640976591392
0.9690269275660164,2.894951185422439,2.2299334769770263,2.0371798985609137,-0.15485880230611504,2.561781443866483,-1.8080550885970255
2.623537645601021,5.541431957270289,1.3985548349704682,2.375841973621995,-2.976990345561422,3.2261972830597614,0.12419745262542747
1.5842294844391183,2.859870723854319,2.7321095861013465,-0.828467119176068,-1.8558848387577491,2.598764190735349,-2.873065120410911
-8.962432833414297,-7.083955130255195,-10.30672805789726,5.495671116124432,5.47810801386997,8.289321088564824,9.282606347488935
1.6343302093997676,3.8057636105684853,2.8252771477313305,-1.3230694283753675,-1.0488278792214718,3.6821854018791043,-2.27327235503584
-0.4003706529611366,5.728177344093863,2.448900288247936,3.8394236984823,-1.8307472363762707,1.6075883161383773,-0.22436931917257663
7.754037291962821,10.421566697313743,-0.9949772001078137,7.113718938578784,1.7443844352294284,1.686792052149087,7.654150443740211
0.49793854362805223,3.132278766913342,1.3545975417741825,0.30823430017476305,-1.5880601792617097,3.45494192013728,-2.2994729832329472
7.584281774902141,11.551595168644413,-1.6560587393557573,7.2715258473281175,0.8676077365681125,1.5007186913033563,7.510817598431625
1.3287824429955117,3.5015605533446235,2.2357026458174647,0.8388662585194054,-1.3553238497044644,2.9209463454476308,-1.6548782851028525
-10.673007836607622,-7.980244485686709,-9.670781959552098,6.534294322960312,3.945915322395198,7.890454010182331,9.489651418463465
0.3212469279256174,5.539242560177719,1.7734922680556497,0.6725183000831405,-2.448536404002677,1.8480322513278604,-1.4052801546523797
-8.999599762300543,-8.530781294435352,-9.535526165711675,6.164456741014261,5.151953568844583,7.928374933683581,8.936418308304908
7.791296917371265,9.56243292562236,-1.1326620269913061,6.6401147789798936,0.43636306404332487,2.4200434848876426,8.252904873295172
-7.442564632275267,-6.584281654736284,-8.768395666960084,7.594301174133372,5.616397170174052,7.212564782263595,9.493832890206424
0.7899450721913548,3.075026327879744,1.3786217321281682,0.47868466865091086,-1.2432555629735214,2.475648109002259,-1.9596947852081414
8.666676593059679,9.280105719005245,-1.6875459596704478,7.78548766049632,0.4560866964671312,0.3300453421463838,8.450454366497404
-10.035885971491446,-7.200736360614781,-8.987463012512197,6.831264813552923,6.012540982692689,5.995241763574434,9.249071587251837
7.737895367256952,7.51032039904271,-3.807411772403003,4.826244207228006,-1.204962555524446,3.9347888636431487,9.405235097645402
0.4928263451593108,5.6113857280418795,2.215530907432847,-1.082014480264889,-0.9788065161752747,3.139213531382873,-2.2941805740891046
-9.319475882046403,-6.9564793715226525,-10.60250866313754,6.737076935317795,6.040779078852931,7.688124661717512,10.76906147853972
-8.823272568337385,-7.91499535072296,-10.314428664076893,6.568750075298673,6.614436715591451,8.085709401986584,9.354045701260853
7.052560019969437,9.130757938285424,-2.1391040348238928,6.811859597556458,2.331536065465448,0.9499671888350318,8.6121800212681
2.947901984810935,4.169224417331299,1.9877687902591155,0.6745592016249444,-1.621341652692552,1.455823052614374,-1.621357644527998
8.598916395619415,8.228519970945394,-1.789536520201847,6.407433526403706,2.142094966466077,1.3728894480338711,8.382394850331739
-9.900184976300297,-7.8744742271734935,-8.893045438949333,5.613252689206131,6.298690234757368,7.811891912055218,9.453405883594389
-7.936890136463234,-6.01250637262269,-10.498723288819676,7.243195663253735,4.808763691708364,7.359126890020177,9.546406101136549
9.099927599950494,6.424733543871563,-1.242274403996884,6.280308307325217,1.1268911937286559,2.4263177225293644,9.061431167434908
0.6787955025474761,4.816747619664344,3.0580922615435386,-0.12183990614331308,-1.202098920897034,3.8357672503255786,-1.5470951932290964
0.2479969511184893,4.085969082258401,1.4391154549037894,0.2407908388245381,-1.7542861740923283,3.9368952984752594,-2.5505845985634825
-8.946697489568807,-7.829957237939929,-9.678439668947943,6.320807271115461,6.17522180121538,8.26920314139051,8.435434630690658
-1.1652129099931465,3.5509218871042894,1.8144245087244124,0.2300102614446149,-1.4579037374067314,3.3694643037852217,-1.4816832003211227
8.835191347196757,8.88237034019289,-0.7611451824020439,5.610052284140348,0.9400732274066803,1.4258798790237106,9.966176789256913
3.0335350221602546,3.9630976358316126,2.0770854702467183,0.5734236315730871,-1.731626579012592,3.871826345564298,-2.4472339411197415
9.105691961338854,9.42733837232036,-0.7499117783666522,6.339443270119096,1.2190133631903581,2.540757425347712,8.568047846926406
-9.611397865553133,-9.152660399276103,-9.24390529837911,7.999284049756512,5.0648397433649786,8.448004354352696,9.128832049813001
8.719276472352737,8.43539510386698,-0.6047279432886055,8.46615658077988,0.022688894647652225,1.6109160462233019,8.184308788338608
-0.26689725031758527,4.713075390949242,2.798349710460472,0.4567787720031096,-0.9645392472253818,3.2914073051609734,-1.042579225540573
7.517608856903235,9.487301255568308,-2.1117522780691633,5.180783590435489,0.6202564091300059,0.6857050835186984,8.075226861928257
6.359190919747033,6.707147314349815,-3.8972653014122223,3.3923110364097906,1.5564510613803075,2.609034928506679,8.21338701888632
0.5453188374937216,4.384974657364565,1.467392236638449,0.68355219847479,-0.9713179629851509,2.619292597324483,-0.6000344908733437
7.411903905034832,9.298800836527986,-2.242361790212829,6.31895735859789,-0.48810238115380233,1.0046021448184745,8.679659585657724
-8.894457217959694,-9.743339590278602,-9.351221438718246,7.625588958189618,8.36526855233424,3.1889727662035003,10.296012848371221
-7.538419120681456,-8.230060140088204,-9.93689766554532,7.29539885142459,5.62419378121297,4.708878812823289,9.35993379781772
6.267360956511091,7.054918502361383,-1.3912221618161595,4.511102390303504,0.7545731741194087,1.6832848418824897,8.068548764548908
-0.44684854484760983,5.1852933621052655,2.122356249842017,1.5093829465749822,-1.3763056515575673,2.1871511681510496,0.09155408529831877
1.2913206958129189,5.282706665772571,2.0597259880631777,-0.5351734584092025,-1.918520458767985,1.885647490748307,-0.5107206726238291
8.538498041346479,9.160750364285681,-2.7063537227495975,6.055424406662508,1.241775675502128,1.9594370757779433,8.862221210032674
1.1484663799493322,4.782583948150581,3.2207496357542422,1.1334399450276518,-1.1430010645240927,4.130354989726514,-1.0280564627020956
0.5780600240551514,4.6963479601371345,0.8019002122626036,0.03911436812209301,-0.566860614386046,3.63220071233569,-1.7817048474866968
8.18391392051617,8.540245147940432,-2.505418068292178,5.427509242321136,-0.6722260120806565,2.3991972473309273,8.490336782372696
-8.118366588647591,-9.071421662885967,-11.015287043271616,7.00290406836373,5.71139978775426,4.926783210869668,10.211591850167313
8.750447971421021,8.965707175971172,-1.029733537576648,5.866033081847216,-0.43215842569966223,-1.2734928867838589,9.510022086180408
-6.011549110528396,-7.851399032884496,-8.863854028099059,7.965791528960494,4.575256330737174,7.752088108269794,9.587490756969366
7.895653025513009,11.52887506949238,-3.111210263747048,4.80015551119256,1.2421391394285268,1.5225927376633135,8.63298496643741
1.2714270834312769,4.75319461781893,0.303008891658314,3.7917611023623996,-0.6981168875919894,3.662397458285349,-0.13834828090459683
-7.236944062438246,-8.824514057957094,-10.595410062741857,6.281546356713735,4.906364853608654,7.942872735351268,8.171344886757268
0.5068767995291736,3.6808169346728867,2.2172657205550754,1.22432789435696,0.06810675649595654,3.669123527423273,-0.13993485304002262
7.241842456079233,9.77854547725401,-0.9960482180008285,3.9643091388271934,-0.34703586180848134,2.0984074418604846,8.238860729341427
7.722338284548684,9.058965827976877,-2.301718552258934,6.661602094666991,0.5276214174248044,1.12835172343549,9.480154323566621
7.19219972735284,8.568916167336964,-3.1317370755009577,5.7914005584245025,0.3759148360404604,2.2369772674060986,7.831794579315885
0.8140787669554395,3.331659687981883,2.310372987750414,0.011272020275532868,-2.57833079363145,2.8743865607363452,-2.245039807497519
-10.239071200220916,-7.818265966211982,-9.860707314273453,5.965795993176929,5.317928652501384,7.875545697732852,7.846603256818354
-8.318085449158945,-7.8220600837743115,-8.711271036232068,6.453487249219068,4.835971926800399,7.169698729063768,7.572971889911923
1.0630325844562118,5.116488927078786,2.1553434949512225,1.3120243282187425,-1.1616788937154825,2.8145268754584847,-1.1102067350220879
8.020376843192189,10.260240482651854,-2.7694999718563484,7.664732820614537,-0.32187829877983964,0.8238621592810179,8.756526159694904
8.01468399517364,8.504264374906889,-1.7551344100581843,5.240089014190909,1.521007782103189,0.37937305445972536,8.955852243217707
-9.848214134568003,-9.72541969415094,-9.513750271019608,5.663333740932688,5.224081304766492,8.18470662954879,11.143340493384928
-9.214657731419084,-8.118286706623376,-9.832642480529877,6.854183864150709,6.641151654494896,8.540723982059763,7.564296412272567
7.969263622408368,9.731661588636463,-1.0259926200862628,5.190047423831109,-0.03420923612886129,1.2977384774603684,8.199249722941722
7.652946864297061,10.245935267794197,-3.0232703688070743,4.961863305000779,1.2711236576416136,2.138601199133176,7.624070161420174
-8.78863898372753,-7.207675880026291,-8.430962763913346,7.974990733006247,4.7735918567134386,8.699241484183018,8.131570161022914
0.544996643855169,5.30529367622194,1.6510133227418666,-0.6380474824104205,-2.371462770592747,2.7040927626059696,-0.2452485212200206
-8.280763590328492,-6.918071607656654,-9.4338279217672,7.010824796665288,4.728278355850519,7.02003149465394,10.42468801358643
7.900029059581513,9.468822866264075,-2.4973714092111208,4.932022607952542,1.162340534128376,2.3010563278582117,9.026177685911724
6.557108467597516,8.85360281662739,-2.878839670417173,4.526519014084262,0.5562897020460182,1.0413264877020563,9.521262359256601
-8.544584986194183,-5.423529840160787,-9.051682033984617,6.110659112490316,7.236381223161577,7.519165846976317,9.736726354095808
8.806180247998924,7.750571627162154,0.2632891821074401,5.427872471236012,1.1901836634588956,-1.783217956620176,8.6530451119416
-0.11299680860501038,2.3409737391122354,0.8528661713389372,2.703304669521591,-1.9947854334436204,3.67389885721303,0.6270584437424755
2.5869767940810764,4.990238206566225,1.0402313364156597,0.935632691484193,-4.357133021171775,3.054852912039141,-0.41249063105013917
-7.762595144318485,-9.644294606141564,-9.592824581825512,7.10697955676616,6.084547138307843,8.487514531961091,10.743706507768184
0.6265817739619686,4.811423645502796,2.6340188204512884,0.5093134286126916,-3.144490248059075,2.4065466079075675,-1.5293059200896217
-7.485262587759765,-8.403306161036783,-9.464490931829177,5.1154057373660535,4.299386102404552,6.468735338647706,10.593166330698242
7.6046963234980804,7.6741276353913745,-3.0680721809724423,7.59407793792335,0.34829810036041425,1.4030312602560477,6.922260868485521
9.089151536257493,7.714757384068708,-0.6756957590189665,4.848408558995624,-0.319861782064225,2.0119939962213755,7.639583159153875
7.419433126165759,9.617161593373615,-2.161980545441663,7.14346843134414,0.3518901851686575,1.5753628567860836,8.129641282180526
-0.09579197893502878,4.593627919145052,1.5328484854766677,-0.021992758676379065,-1.5552859558787075,3.488491455614765,-0.08657764725326134
-0.7593052888262488,3.122810838892127,1.818403259879421,0.6052325771474988,-1.9080347287563582,3.8971666899447195,0.9685446934436217
8.855961482476602,10.383901272368087,-2.665152800524662,5.154705373197683,0.22874117208509276,0.8748573657125256,8.66120473170192
7.957797190340765,10.72351785216156,-3.2242143071134333,4.514137984054657,-0.39139714253703894,1.24874424502208,8.029601025285212
1.9766232038421623,5.948102926248218,1.8948485931435424,-0.1107688416825865,-0.5301569714299549,1.475876353114839,-0.8697554503679419
2.4127320998326036,5.098183594147401,3.1182510183166627,2.153166591050103,-4.778850661221644,3.1702193574655615,-1.9452518452061776
-7.971992949690645,-8.82274491119072,-9.582704807259534,6.001516797228864,4.882408726971497,7.759493233183381,10.319738351636545
6.8803486477442535,9.471018933063261,-2.0489273856921413,4.919415721612397,-0.4999194086362928,1.80039660850598,10.294710798950016
-8.659202977068158,-6.810165179381406,-10.443481646938219,7.520246567786863,5.9776742301416075,8.290238381599123,10.082236739697864
-8.520014820966432,-8.324414440652106,-10.49790345290512,6.0094138782906175,5.6556500209417315,7.792538046004359,9.939723551863647
5.170477341999638,8.980703390849472,-0.8970538599982762,5.911315664049552,-0.17880110724959375,-1.2168182897834376,9.220279325810763
1.9743491889049118,3.7368694932900692,2.196255367132157,-0.049782825567431965,-2.173555371458273,4.363455413786118,-1.9338494517842801
-8.026679494741066,-8.755546314496794,-11.14116815222123,4.960512971580858,5.3037070465235185,8.742549998609032,9.50566941363889
8.533723566549337,10.57562111822907,-3.39240628180196,5.15319369563342,-0.009079826191596307,-0.016674399001392892,5.562443809227545
1.8214164059115863,5.0585256775339476,0.03914116750621899,2.538326993811225,-1.543833246333689,2.1192214088205574,-0.2706740435266869
1.061880210782285,3.8613294407494867,0.9653600200447816,0.08128071236428636,-2.4706337083117678,1.763849308311366,-0.7513804366667756
6.4795658347539415,8.331960507225329,-2.043502729004708,5.300264963452554,0.652215611337126,1.3777353299163144,8.17651270408777
-10.426737927651972,-6.921084271772759,-7.966266537519753,6.921921652547644,5.668989487170015,8.688161174702648,10.527067220101568
9.980713000943423,8.246989845671163,-1.3702777870984604,6.120610227840408,0.786962388136762,1.6804231974235926,7.9849547396161356
0.09792585163212864,5.723247767755024,3.5155186141038666,0.9233442427646805,0.5747825100280926,2.640296013268025,-0.9483985531932495
-7.178638398886909,-7.783293994302108,-9.549760985511446,9.349317105398033,6.691593306239536,8.5422601804685,12.21095182696131
9.554820463590826,8.938350241020341,-3.4934963710114073,5.128798932431815,1.4124506871229021,3.352674952170618,7.447218008759398
9.274013568431295,9.099964116327376,-1.3909720061103144,6.545818946991345,0.8408505311805358,-0.21989379047948932,10.875906074923924
0.5773341920677943,4.617112662902752,1.2260036367371157,1.8205867002853289,-1.4875930167072904,2.9267842526454797,0.1720271470187258
7.423829319784379,9.885721383258952,-2.060509348856055,5.016635485428727,2.111995890977798,1.1138937003689104,9.923029201297703
8.231026401657438,9.952701959421692,-3.1799823847098696,5.318514491460047,-1.0983943652505055,3.158935377867248,8.675747328298181
-8.116444142421559,-6.645498827106467,-8.875727477630956,6.903073511230317,6.530863056197607,7.1270913555173125,8.068225545189627
0.9039815745709783,4.851470745398302,3.3619804234911923,2.85258585155386,-1.0977815482341222,2.2507019017463334,-1.1888463907570237
7.3842371080688025,10.039128507216692,-2.591188024857741,4.920713811072882,0.14280373124700624,-0.445049579688821,8.469805861345726
-9.609304625523743,-7.851535416000088,-10.239669282747782,5.419985346824765,6.464393681932053,5.380644853821627,9.770424755019395
8.145491002902663,10.085660384953732,-1.7692910071830958,6.3846395707099415,0.8225919710045486,0.4097950256106988,9.234017715291959
0.10700695681366523,5.898663490727676,1.7244068361122527,0.8533654714012004,-0.761466204802761,1.9510331603786204,-0.13777886461429345
-8.494926458943137,-7.29631752859659,-10.121331939513608,6.830570334357193,4.0231577833150025,9.110401372182974,10.762067839577607
6.3933360433429005,10.309236417597146,-4.312026921376868,5.09729925428717,2.3239898588777193,2.612936680957657,7.903414544588186
8.133177459142376,10.559393018381801,-2.950727762851156,6.951260503538957,-1.5872578390402259,0.05412715733614015,9.457031849340147
7.075802144997669,8.57691350541596,-1.1693445205818025,4.224577887171763,1.5524905420783797,0.2665663251331629,7.27509677760616
2.047094447202525,2.7679219172157685,1.2345161307540973,0.7881001276654784,-3.5238947129407014,1.9437247694080517,-2.585379238368233
1.685484433108713,2.3092871992867687,3.375603746079628,1.2613026492354118,-1.3042820978591771,2.6907540348921164,-1.6809621095832143
0.4523093403693865,4.160241058693258,2.660153666308279,0.6191425657932423,-0.8443734401458631,2.4579163446400227,-0.26374803069419805
-9.838935794345531,-8.933879630774355,-11.348177989412982,6.72260701953444,4.568925629501282,6.408205157452156,9.122757733125788
7.8658195481939135,10.553818557645279,-3.1983114357027445,7.810703191063125,0.3790311664318542,1.8653427538903873,9.30328970338512
7.907593410091097,10.477485868934764,-2.294377478942517,5.979526573463435,-1.137392754431696,0.4209244764331005,8.450526368604107
7.488682151291722,8.275897907832254,-0.7561801748525521,5.4811181631053545,-0.6169724590832231,0.20805479089250367,8.483502506305621
-9.40605164116328,-8.910572105114282,-10.056909988535253,7.6715372469244905,5.915413243072625,7.379340247107003,8.72378703813673
8.533739124528605,8.367999700108669,-2.010871674216143,3.7547904904764002,0.6111915622935845,0.2114667176660101,9.834194904232287
7.286285924137894,9.962095892616329,-2.0136271957817478,7.019364403884861,3.2513549248106997,1.7891829441526697,7.014281249859276
0.5545642000996411,2.0527590350003226,0.3695434106489093,1.693369816115399,-1.8694885425488363,3.2863491687370443,-1.3456858145317494
0.2908457314421812,3.459499737206193,3.674122618095554,0.25161635754405043,-0.763410948970028,5.547959063532695,-2.0987588988428154
8.420317261250513,8.749232392066306,-1.629644014609688,6.979043918231767,0.046344936224724465,1.0938668196104642,9.888093260260938
-7.548628788566621,-9.05224125705345,-11.070754385231686,8.019421907140721,4.298968458652685,8.834714871892352,9.732476874196209
-9.533791602324222,-9.669222365018276,-7.88317115498025,5.815759915822249,5.666593016929827,7.49597840806559,8.551319902033107
-7.485614581292407,-8.8259756925357,-9.404187870112573,8.213638811652913,4.122039391677904,6.23766429405692,9.58942650727422
8.506962713088452,9.628986930860876,-2.1664274507320767,7.561342873512514,2.1553268573780393,0.23991508422364394,8.481287180724177
0.9325306367393449,4.5794654465900475,3.447070040716756,1.8176552970841957,-1.9782763409287878,2.030825465846979,-1.3453071286275624
9.128154702491422,8.664715990484689,-2.343729954067174,8.184543035652172,0.621429279613555,1.2153302866756077,9.439701800940165
2.5447153035579415,4.920803061350151,2.9208076285617626,0.950593829454902,-0.8406540767629788,2.314436347485209,-0.21868341619368437
2.0517237407595337,3.3988462561924537,1.0023772494950107,-1.0112836840972992,0.6113713751315872,3.570609170819731,-0.5356854720509441
-6.672690328990083,-7.845349119341503,-10.480198240003276,5.895376284186279,5.31495056890189,7.268983327105978,11.036660026092612
1.4791490126802578,5.265368216896915,2.147329799397246,1.8172230364100754,-0.9151570284048602,3.2950691377432366,-2.6885144674615855
7.592685371318553,9.947902960988174,-2.9367686678841265,5.669280486321273,0.010804919655381773,1.134182464698258,8.343012719993041
8.68174419699652,8.927427238924595,-1.6331671858751862,6.133196167354661,1.123785528703583,0.21003171693438238,8.632044422278287
8.221033034772015,11.52235226612138,-4.458245409159137,7.494197865364213,2.2112045248960115,2.6811566629237022,9.251223105078559
8.374734526317337,7.724607606138637,-0.6385111039907638,7.270165695194437,0.48927365327633915,0.041431946659971075,9.4698028464284
-9.602865813983726,-8.317374930923886,-9.528406509550429,7.048996114613572,5.866833289638521,7.26672241495261,11.126715303154784
-9.139239976152146,-9.62608601595428,-9.801784165096429,6.518385310714362,4.647472694084462,6.556904630998783,8.687519455341722
-6.017341560335206,-6.672118184615104,-11.282055095983097,6.583594714215432,5.11151703432574,7.801317246569966,9.132086059764077
-7.53643027200382,-9.538413220672831,-10.422921813534687,9.073420994927652,3.703946887038117,6.857745333445496,9.427135355476441
7.300444956064845,8.622194368028293,-4.168081533546076,5.550999512378232,-1.2256022107824918,2.114382943466037,8.234676125682066
-8.444566032562834,-9.086163235319141,-9.03741031390727,6.493879914254592,3.0425554275809943,8.601066775193754,8.765479888276639
6.81040445018384,8.881010360410748,-1.8969771480515871,6.915189191498784,-0.5804828280426482,1.2125546898665016,8.907832706404747
-8.53967654302297,-8.21221900456117,-7.875688141012442,6.500162639500009,6.581380064611654,8.600994912043996,8.474064430865758
0.9720047055068827,3.874386168875452,0.6132731784552865,0.7269180022953232,-2.85759201261484,4.420960294800787,-0.6120431165335051
1.7424120263903364,5.1979337933021394,2.1036860765984597,0.30178793842771223,-1.5205842826379177,4.39829672147165,0.8510555705882394
