Feature1,Feature2,Feature3,Feature4
-1.6227754632729063,3.3133192252634123,-1.3014988168740635,7.061960433147136
-2.3323931595938765,4.735540951225596,-0.42167630632250885,9.35397770803224
-0.5700954596562069,3.1975713310471536,-0.9665592614227028,8.75106345387841
-2.4233108968139527,4.305063697107037,-0.2508627132740483,8.41192765303077
9.942499464732578,-1.8373471265395904,7.055440411617509,0.6815863326826855
1.0550046503283732,9.512349432176059,-8.339365287864306,-6.253735057653091
-0.9995154856568983,3.924586185255459,-2.9805831068294246,7.462047852791272
0.37959922300818527,4.870845539968572,3.043508095175575,0.38376070965802134
-10.575893705217185,9.046434013832629,7.215902915055433,9.418403943318173
2.1156707630897955,3.0689615070947376,2.457609162610427,0.21285356899762364
-1.1621839849028013,2.419593946976761,-0.39488534072825165,8.505325032067836
-9.181529936838874,7.374095466074626,5.897233599903673,7.853189003410237
-6.469399060803013,6.588726186190702,5.857996318658713,8.28600900261038
0.706210211123357,2.654024289866856,-1.3639529717880916,8.59786024555168
-9.74296654128636,7.780976071094932,5.1411199910959775,8.686882738960598
1.7020254227377085,6.966514041166468,1.9634564912984251,1.5488736678874655
8.414346261736997,-2.908067280947354,7.549698021421546,-0.12171840632185171
9.942970104639723,-2.7146838458359586,5.704651482472828,0.10821853590299602
-1.687661807315395,3.506457792054073,-0.4983036291693571,6.753482298475554
2.1823947003086652,5.756665092965447,2.026584283935285,2.5811216086108297
8.97047905481854,-3.7166952020171933,5.918468892026916,-0.31352941310791027
0.7715444112484442,9.948000687364678,-9.83895821970758,-6.568608231878038
-10.48894357442472,4.270635782205703,5.330930305862906,7.974734255387677
8.14093359351498,-2.421610086305212,5.246590169033121,1.605508389532587
0.914526777088594,3.8569510737857686,1.8715117911828858,1.7222818795764046
-1.2201897819679863,3.1563798388171214,-0.31691167576982604,8.573754297933654
-0.13316190093658875,8.295911193828008,-8.630562783696297,-7.3302570280189485
-1.9836784070347817,3.528978207218037,-1.7087094908045675,6.573440805165154
0.864943276518539,9.111093907807323,-9.564424938873975,-7.686707925386142
1.125741837104901,5.092416660514129,3.249078012058134,0.3799410178126662
-10.219845377028294,6.577676757049376,5.521265385071729,7.528860274334163
-1.8828138028649097,4.0205101973329365,-0.02301471662981247,8.922637573972956
-0.03313050170493659,3.2669201663240433,2.4678659365083777,1.4240557400890497
9.286681527982342,-4.508364581551042,6.839080363502125,1.452552335225016
-0.7473568344925637,2.7243434290751822,-0.7006872298728213,8.112271941086483
9.844604791916277,-3.16441631128684,6.142254224550393,0.03272210070624226
11.03689693244855,-4.7161037753987936,6.6982591966620255,0.401804887555129
7.6199025057982315,-3.934441543908437,6.8641451726960865,0.4310142871039959
0.20986303067967382,3.4265357495960225,-0.08321692846613593,8.548580332174197
8.90717061900213,-2.908428123905166,5.249430583767958,0.2854815951327827
-2.480764974976072,2.068268239367277,-2.230155467793529,6.472382347485889
2.1257552159168998,7.8865123624594204,-8.56699303023393,-8.381478612135195
2.461195677246449,2.179897309402831,2.514852426266934,1.177721519975617
-0.12834651897997573,4.272851070174431,3.634132715849366,0.10216310988464583
9.10566314559369,-1.6876813101145665,7.063180508697192,-1.7216414980516315
1.712927414819027,8.474703732403366,-8.483784404213203,-7.364960455367415
1.2772415350319524,10.536861874222984,-9.64699374439437,-7.894563008866367
-11.005413597264388,8.421006629651426,6.199990679313938,7.264363102539158
-9.656771469336059,6.155249869774989,5.995237332909566,8.378119613889131
0.9967660046231184,9.744705334264147,-9.622130928790439,-9.443182503889691
1.7051346382927748,9.073153768577667,-10.952858486937453,-7.789686504325775
-10.096628466099189,6.404712267219107,6.332334679675727,6.9612847520224985
8.895301972001054,-1.961498638970014,6.60124910839367,1.7102453082586286
1.5768752802795711,4.290537059514364,2.2296405701344035,-1.2960196917567233
-0.019288486572537566,3.1338121791082316,-0.1720554512085084,6.436104044856762
-11.149046696226142,5.767710238367742,6.001254303215037,8.21605067074891
-1.9759127718320018,1.524009905703851,-0.7178670384399685,8.40342603884611
-1.0973568963091793,1.5630210478500957,-1.7693552501400045,9.718624162274773
9.137258814324873,-3.148248893170692,4.594423969540791,0.10465673065528341
0.37561252088870656,5.856030507496951,2.3421720094362244,-1.4229306158528048
-8.649560938840692,8.359349826391202,4.9397412651491575,6.543264108074717
-3.256948915601865,2.3058457248662876,-0.0823886874384554,8.620338235971557
-1.5023907810175063,4.907575338848256,-1.6214240877287902,7.976496747190145
9.225721875996216,-2.8816757544243012,4.625386341757643,1.675170394992911
-0.028052633668118387,3.305595599216526,0.6822249704819827,-0.17007835108116964
-10.450832730024915,6.851876176472385,4.766371989516,5.653782935700296
-2.0488316303640453,1.3256872355696296,-2.6742062225865344,7.343907642991729
2.283271945696402,9.388793844326596,-6.896918440569905,-7.793245206062236
-1.9148911586592874,4.532250072985019,-3.011146318581443,7.53622319956469
-2.4142458811631213,1.9775774716212982,0.6738629501024522,7.008762818151797
3.464711692877623,5.9997568604625595,2.1970741605863324,2.7310990217536153
-10.94277499579791,4.25347694211343,4.71532660926289,7.590140719294091
1.0149006303866832,2.6470722251264363,1.0697567837487272,-0.57417134752565
2.0297098271769434,3.74037966433022,3.070005216262655,2.3379673009555595
1.120376563669727,4.537245407110708,2.1671399183291764,0.2219605165662859
11.888435899078253,-1.4222475184822105,5.164393318188937,0.7241973786814552
9.987625767766378,-2.6038485216880485,5.777351130783956,0.5150199116044157
8.74559881343795,-0.29591520833682416,6.292490938444705,0.6310051340734333
-1.3500115671695367,1.8298677199164757,-1.5014731418016183,8.93373307336744
8.350729775808944,-1.4078455268643768,5.439496331108936,1.287833791641622
-1.2069296632125524,2.8785603627882965,0.2659651739300173,5.962047117435527
-0.45469958453900317,5.154345606568883,-1.981457637262964,10.435702700700865
0.622838329789296,2.6873131387973572,1.7634301586850152,0.13617144812631354
10.980278550753553,-1.9716199458387793,5.71789400063001,1.2242953278921127
9.443625622173835,-2.6569348773247174,6.3816198453779345,-0.9680838156756886
-1.3131769250392433,2.0103465412601804,-0.8955635015662144,8.09181803779812
0.5464766713502662,8.26391611175499,-8.421742372188753,-7.963257875777527
-3.2607649935364353,1.2772810562031816,-0.10289437508923505,7.6848649071188735
-2.4307733989503473,2.9916758049918504,0.46626463328387335,7.830513564090317
-11.384930087251586,7.470943334991064,6.729595992703757,6.761836652539992
3.427499797621571,4.09258134381687,1.9348608827684681,-0.5816523200253167
-1.74377822415239,2.1926002144244663,-2.6420252252817167,8.574165333436188
-9.39532168381916,6.985940626371489,5.677714334111228,5.9528871726628125
10.646445885823788,-1.8062867719681426,7.021197237927634,-0.2834372002457294
-10.14989186436947,7.048490328908589,4.997043140134837,6.8221004159955445
0.9213818937921066,4.826344929447202,0.7889248444699237,0.8361688956530507
8.912730401168806,-2.2598906431200922,6.8144611663853905,1.2403225332195165
10.134919652434043,-1.694439788195987,6.488424377104637,1.1323028656120586
-1.140103871432564,1.6873909867825287,-0.581226463653378,7.564198885597133
-1.303509962629616,2.939849882613739,-1.4744933657577546,8.636012658495723
-9.863095355511629,6.991725384540124,6.127442482803699,6.4150963123444145
8.430806858115535,-1.9397955531938011,4.6680703766971465,2.075968381534141
-9.062715455140674,8.23018447423811,4.771848801870683,4.972864275796761
-2.0528647406736686,3.0653748308355886,-1.8871184822294769,7.3809996860719735
1.8081478636061736,4.3106485259878875,3.1794892558796386,3.1925448261933282
-10.086690043994942,5.700590775427434,6.095394606816968,6.242105178783906
1.7685654752643205,9.621156283402758,-9.08831427294282,-8.241947740894057
-0.6703702180032106,4.5446030376359605,-2.172725398728075,7.679465820344722
9.893333672968557,-1.9538714601991467,7.387003956708022,-0.8876287253753237
-0.46529546458883186,8.088895586446593,-8.100428287435987,-7.791559165322264
-9.447147243751646,5.814616193205476,5.250042319297298,5.322851081990881
1.5470211775315728,8.383640449749972,-7.260106100964233,-9.650134960605762
-8.572515379207276,5.620700077985522,7.383251856075955,7.136901818005311
-2.508005629420197,3.0830653293350925,-1.2649016302586833,7.976392686355579
0.446304216693051,9.285670072128305,-9.334874367718037,-8.265993984016093
8.40439368853625,-2.8637953226449686,6.390022593950299,-0.8869467248645797
-9.950861893803646,5.410042637297548,5.14766605911019,6.881042046867899
-2.8764503690984435,2.044565922582509,0.11278607114804506,9.256114776538835
-9.68903342542831,6.156466715086332,5.347339564990103,4.765367580274621
9.555209829232721,-1.4861055681962858,4.806495247926156,1.553418859240731
-1.66074145506336,1.6863306315724553,-1.1395093457445278,10.259714881762523
0.9703426727132632,5.669847395851722,3.610381553491946,1.510989886266638
2.21911441377139,9.846210956557861,-8.731224052620302,-8.386562310856949
0.4726101926832246,8.474852517506836,-10.161163844899775,-8.797777703689313
8.890658502179514,-1.6669667005379458,4.984582731665494,1.3869356604016756
0.8878969538140817,4.571458220809169,4.1787939444130515,2.2945127475693377
-0.13137682235453507,4.538764520337442,2.6842671088896997,1.2116975035850823
1.0653462810430585,4.174633844988276,2.3200062791885854,-0.7641847072803132
9.52069019167233,-2.2400455298277127,6.770139307182968,1.2421347913664897
0.019122605395478276,2.955363008326689,1.6537099769335344,0.4291876152582137
1.3117275576475314,7.711303366032286,-10.496395628177506,-9.870789879661466
0.9733053271081724,2.5267437210718713,2.1847603573742647,-1.1855708419750113
-0.6792463443987222,3.1564535262900413,-1.7118433994403464,6.689705606470461
1.2093782073485402,8.646430700982581,-9.947704763187186,-8.210279237002668
-10.724692077753271,7.677792670333444,4.210789539323511,7.739779512755894
1.6962538086896606,3.2008811144930203,1.9535702468780063,0.916943044451014
-1.9240667236614806,2.7200202901831787,-2.5047972305627524,7.396942518371023
9.889234613669466,-0.9862046227174621,5.8117315889907655,2.2418052235056196
-0.843406194246334,2.920992679704412,-0.5938623538552644,7.385540237429846
8.382116015260095,-1.0762687770780845,6.905441380704875,1.9460163887370925
-7.753279741432882,8.11086087647955,8.06973248344182,6.930697179183968
-1.1118416717917314,1.7310928455622665,-2.514876438422922,9.422012223226034
10.194455979346696,-3.3771522926152597,6.074385574430043,0.3379111583234381
-3.464501422641183,3.2340424617296,-2.5085919944712005,8.314072926201932
-2.0190498341541496,4.276928335334822,-0.1634831152163232,7.851076036661531
-8.991921539235786,6.748876904187209,7.099378676012064,7.699757124748782
-0.3464630409753007,3.8555045282895946,1.673532434192312,0.7448691965358503
0.4658488070739829,7.7744857062951205,-9.152636877059765,-6.710584046441415
-0.7324623649206882,2.2682657748210895,-0.6139712643626164,7.930462678116427
-9.336440912566356,6.384126763954089,3.990825863375956,7.7322880699964545
-1.3711197251108802,4.544372794525066,0.4357188895076336,7.733682289927973
0.338833052994266,3.9065155131195923,1.9223869438459222,0.5998727805362085
-8.12850322358648,4.046011457334037,5.704453560939688,8.527534176001645
-2.1994573272335485,2.353964976590415,-1.2022187824990798,5.928455596011026
-1.5422810281579882,2.5754778678857972,-1.8507179493833061,6.327849597571852
8.046659728245702,-2.0465810314409163,5.500306579488227,-0.32557448333631456
0.9596835428517694,8.001493310128618,-8.937228862675166,-9.145090153847146
2.477877096441307,7.702177139156822,-7.887488205423327,-8.8084895338733
-1.278476359630296,2.179199224669919,-0.9178241078218051,7.777654253966834
10.11906758869741,-2.646842021914056,4.882106936717713,0.23963937432971516
-9.30435678811388,6.621447852599347,5.631802284664189,7.711880420979511
1.153117070939249,7.311168920119344,-7.235006731487076,-8.545633519668533
-9.279201542132228,4.258547503960537,4.558686551952171,7.864278134145794
1.6755426381945555,8.279148314219858,-9.572031295853305,-7.977289727096498
-9.341274201591302,5.9117491353042695,6.724812019223239,6.974353648064488
10.252767973007813,-2.5383020282885274,5.339773997862186,-1.094624687388195
7.966100663009002,-1.8792169661127827,6.993405198299592,0.05064277961699959
9.484037964185664,-4.38282819672915,7.3540240506973245,1.404899398192675
0.1609944174100365,6.1050013182569245,2.2705079890724895,-0.10870186174061347
8.7455501307979,-2.2377356004972144,5.88986455195516,0.7618584724067772
-2.784434564682603,3.18938462743452,0.04197274175505883,7.588919379346909
1.0810978813737095,3.3105301100108377,1.720645915478756,0.018106562626552636
1.9028283795135916,4.861869208067056,0.9383179676861544,0.8623669203350213
-2.7819719096791067,2.9048485019221464,-0.5478984375689682,7.6201867811010775
-0.12215217434565773,3.926522871966264,2.7374370042404927,2.4632795195840216
1.6527308109081182,3.9217783718705697,1.8310085871812376,0.5954139294828669
7.8304801199900576,-2.856270983772222,5.36329241340699,0.14501696570010042
8.820161143712674,-2.835845048193867,5.343563609509584,0.19453486073404164
1.1150153298366743,3.029467959713973,0.6529369885475949,0.5905951730965003
-10.987532246441312,4.576444770233316,7.57709502930053,7.918393498488251
10.256050324672755,-2.39922981304208,4.788774173976253,-1.1690861729294975
-9.105585289473753,6.490526137154377,4.112427484352446,7.806561255615118
-9.272875127641942,6.3330915479435514,6.683791509411807,6.42200726463816
-2.957609210484054,1.8506000611742761,-2.005343918237992,7.360449489666012
-10.160742943399056,7.108144316118765,5.992550621126592,7.753241732178497
-3.1133279384419996,3.1159692998262605,-1.4658357921376612,7.0501452937986615
0.4823691063799621,7.704339800990021,-8.960490947417124,-7.448041432558708
-8.140784123933134,8.123468347795363,5.537544564586257,7.360956131961132
-7.993057597027033,6.527908399382808,4.819406238753385,8.162808556352907
1.7239460484674938,8.836433192987313,-10.345707095297836,-8.87632157822126
0.27454045552259787,2.599137407892142,-2.014521408934357,9.30061090240977
0.9850237318822652,7.768139981204179,-9.105166879254437,-6.648392615863896
-1.5378102872543047,4.138257831037573,-0.6281759769030759,7.632060393040189
9.123454766856884,-4.047926308398226,6.042248295108865,0.29435086581613623
10.38901719841438,-2.4219113139612385,7.309823979857123,1.0846839959466956
0.8142176430922587,2.3043252511243195,-0.32333205392970465,7.611678555875897
-10.33555713885405,5.693569507845129,6.967347272122618,9.476065580629038
0.9592496646850545,4.682939063003472,4.31457647212373,0.8554065082772941
11.824795126191429,-3.238825815578627,5.656718358281863,-1.6178636200077774
-2.407919146056718,4.431807138643251,-2.313534797246958,4.766253187976721
-10.865147356168302,5.010187360479355,5.869006606957391,7.387372572069989
-1.2685698491216928,2.9312990519199826,-2.20489158247498,8.446240120290446
2.2053794437202416,6.565691286425334,-7.813395033330958,-8.747075709427122
1.7850291533923666,6.935741088675266,-9.102421166580676,-9.494228514178307
-9.591075024550065,7.221474750640721,6.321772190465038,7.6049286798586255
0.8903479465001484,9.002608475584374,-8.495561937551445,-7.864843134662586
2.0081831175460287,7.934085689186873,-8.002456610866993,-5.87609144870952
8.675142713075278,-1.7597702026067303,5.978762058888248,0.5563812757174703
8.601577207826407,-3.027996966560531,4.438345337303751,0.017848482356585427
0.9363082069623012,8.987905148533045,-9.09897303955504,-7.3489853707510635
-10.086413636259161,6.589369267277371,4.804902756541972,6.269894705984864
7.613338258561672,-2.6645605096483598,6.512262136429003,0.5674308705725019
8.762914838259794,-0.9271807855015439,6.844401865286862,0.10969367580321304
0.7200373805510561,5.161449237570842,1.9446770186246707,0.46523168135949217
7.285133326027097,-4.065348267281743,5.875069255148883,-0.6778569422573011
7.859022278360697,-3.4511630728908242,6.721697433484723,0.6541804459162397
0.11275804950940138,8.639552986383375,-7.376557177685368,-7.628971913660437
-3.063901323797891,2.036729511963905,-2.152453345261039,8.539486863541118
-9.625853382787259,6.333000763504618,6.090934691791016,5.93438227433791
8.496626343491391,-1.9287899427297845,3.996039309454257,-0.15587854670936763
-10.038058357161555,6.358086622790626,6.307375168489432,7.930409366060912
1.1330226760071724,7.818204348015591,-9.752557840842746,-8.534821746797261
0.46199961608552,9.513317676396323,-9.197153818807827,-5.04290536102206
-2.759436679651048,4.609721898861388,-0.7169679875797462,8.187428855142318
0.5772813863397435,3.1451393255567637,-2.377422074335818,7.554128048847534
0.6053701814719616,7.23455384943281,-7.611885281963213,-7.54042889097653
1.2388226961125905,9.31418711274263,-5.6390565901682175,-8.80141494531826
2.987513264704157,4.068284013114537,2.747052049945262,1.4620518690426634
1.8904144262747185,7.08973657425368,-9.456035436545525,-7.627813537076066
-0.11762497818790996,4.50958413118247,0.7487459985102771,-0.07571230761881165
-0.5555411291171979,4.083816406597101,-1.432761495978439,7.842045200260771
-2.674551718561374,3.0608625331926187,-1.8965283250107605,7.842685848189031
-0.5814278296817282,1.5561911813873797,-0.7132681432928849,7.739500718233732
0.17635645540583034,4.083711547628035,3.363936273785057,0.8718651016834498
-1.9777809520595233,3.3829897265152273,-1.635999790861094,7.228724447599171
2.105993437543489,4.652790889538565,2.029457759842024,-0.6647450739321941
1.893491620662351,4.246744459786202,2.93199429512333,-0.9292477183665808
1.6537322478929068,4.355607716930812,1.176106892597803,0.6665620523449403
1.4777190496670989,8.370295915769956,-7.488988495535775,-9.807981049282512
-1.3941562244347379,3.511606185509727,-1.1357094648675197,6.19170633137271
0.5043076717875988,8.363351567987694,-5.99291176171673,-8.027717234130112
2.755829162753876,4.273214883078432,3.632355733902974,0.08486155909904658
1.4762867744037975,2.8719895493833523,1.4262868138416096,1.967736172008914
-0.0312847972364807,4.870656699889461,1.3388233638464007,0.3913901267634482
2.6455208849234637,4.6057765378059425,2.663423949033519,2.0126259828853392
0.36441404435598934,3.3452261129014724,-2.5768504945365107,7.688525691469592
11.722704377811679,-2.314086144216338,4.438412678916627,1.1691977589330191
1.2190668812094807,7.141652365392216,-5.634673850747201,-9.701432113965996
-2.226872533341249,2.87963863852653,0.7577706254308425,8.13950668216125
0.7546956803424943,4.72803994554926,1.2061946487392174,2.5271637031702654
-10.092872279765741,7.9527951243601205,4.99513349778895,7.994810505652872
2.1424096555417957,7.98818765256828,-8.557253520562714,-7.614138274142278
-1.2696326537230946,0.8039503126573799,-0.29972285256369446,9.066736102180922
10.685807243175864,-1.6652548853064766,6.61668224321304,-1.4838408231145173
-1.080472385147377,1.774204242291148,-1.1459957895745767,7.566546123801989
-2.468159396470363,4.4656484878978855,-1.4071424402756487,7.321335325961866
-9.001828599884899,6.990510212637549,4.812499966179145,7.986738978575241
-0.02885690259715168,8.802748180759156,-8.435904624641198,-9.457662343279738
9.563665710783688,-2.4780996568664317,4.2997971202024665,0.8635189239667038
-2.1538577821212623,3.826419938405807,-3.018394603950595,7.96257237665764
2.0998546016812476,9.118374654487859,-8.146549017909269,-7.77669289577762
-9.71191707284641,6.828179062484751,6.304277570521885,7.033361070820128
-0.4686701205268766,3.093244333325038,1.2665982669235119,1.9923020346500282
1.2825425668516788,5.302937177645755,1.0892043363888084,3.057676768308672
0.7256405629601523,8.997190581610063,-9.964944387466044,-9.274145923178521
9.563057435017067,-3.127024244608511,5.280188121482616,0.6366629924952769
0.7349322870933905,3.4255969846383167,2.754648005020695,-0.16355862750797234
9.201111500128663,-1.8582217438097284,5.369982144851212,1.3930671061445599
1.9585970623467932,5.3412321241793,2.2144592881016893,-0.09043302803067432
1.001217757533585,7.856812783312857,-8.25756094672891,-7.869664430770501
1.3862524344954623,4.704427694257917,1.1367484449627732,2.7235494122456307
-11.489378759131435,5.55838726619203,4.02947274008465,8.374495581331907
-8.811922523886848,7.084157671996703,6.5734210793016805,9.503451088339661
-3.2562915117577687,5.249159301714625,0.40599860059572745,6.0722307021661575
9.090603071009527,-3.8699741504303367,5.9026311774047695,1.2785757480847357
-1.4998050367625892,5.897858433091777,-3.6170592273793067,9.157654173842397
0.9288625607917977,7.868750704685802,-8.946196042065958,-8.675493067181655
-0.708007858025923,3.382558841857509,-0.04202545350701037,7.759945513904228
0.7360406775002654,7.968522825321332,-8.285589955931158,-7.509783931501358
-2.3270091443995904,2.364093403110104,-0.5349440547904164,8.72615487466677
1.6803811006880771,2.8081078111913738,4.581635761788876,2.6675850481346703
-2.2815565010195997,2.3829051186702905,-0.7916133135713985,9.345036973564257
1.2656763939916436,8.904459506833584,-9.61816613771706,-7.093277318139275
-2.7112502449824323,2.8081686978950415,-2.414541853928709,9.16832200675063
-10.205559208938196,8.087515903734163,5.271440673770563,7.654870344330005
-10.122009216898908,6.857971090132643,3.9280048285611526,7.228119853582189
8.570196827033872,-1.5973505145147142,5.105355315371163,0.19969112738541933
-9.887752728875453,7.0288585454113415,4.700522952777527,8.031502630864106
1.7933022442159445,9.69265015759851,-6.076479302600415,-9.416684695136052
-9.63378531970909,5.188935494027885,4.216920802265656,7.466643275550261
-0.24392280239274822,2.9642345324716937,-2.0034984163026137,7.974621988557228
-0.1299013033606946,1.5318505254311356,-0.5726064454026351,7.626657765250688
1.6195867226934626,7.909296133393015,-10.274209848100226,-10.685559892058349
8.015505419455055,0.10723219361553982,4.543684878512317,-0.6773096027839816
-8.923011746856387,6.225781782248456,5.669869216095262,7.674140397410988
-9.290162434043948,7.677756031497832,4.8922354335806615,7.733907805373326
-11.350054299327123,6.00597466264715,5.077481504978526,7.0271196853368005
10.029384227651247,-1.8374494489812365,5.474835940655169,1.5035667187648984
9.210747172374017,-2.0610389100274102,4.594974264060841,2.5598488539533832
-9.001480277230142,7.48790823644967,5.586939154577324,7.2545787234099945
-0.6575259391063022,5.199954521197657,1.8136143588016573,1.0563155900041798
8.739249529872037,-2.3934978134613374,6.3338802862210795,-0.033363134002787564
-9.792628219390329,6.558165868743531,5.366538162582632,7.385708613634284
-2.7656785979949166,4.2073143032966085,-2.106461778652105,6.534662241047276
0.7493150352190345,9.15411281828848,-8.224364000467022,-8.816119635621673
2.183234109928149,9.037297508725484,-9.52071103611686,-8.007291948776544
-0.4530454819587719,5.356566257869098,-2.644471141147241,7.5051287962688
9.55466388869636,-1.0931973876817866,6.3063844824486885,1.745526367589401
1.1966694780129372,1.8020571384939437,-1.4760102247600129,9.167173000897883
-0.5091166576260306,3.344556820853987,-3.3073356396136497,7.922026503903668
-7.237106599076138,6.753937431990881,5.753006300457482,7.020940247925577
2.1208236138310532,4.285020271908497,3.3387225576994033,1.4956101513301174
0.4948774544988618,5.700852628762132,3.5529825487524413,1.462930862474388
-0.09570587579325607,8.799300623367959,-7.968769922591618,-5.948704661346504
-0.2638095371153819,3.016112028823427,-1.8269587412620876,6.539806451129348
1.5940390847617572,7.250057544934576,-9.330484589492896,-9.274037024039966
11.061239645898137,-1.9535530246369675,7.40494656132129,-0.8687250637740502
-9.666982243223872,7.1335487652189755,5.599514414200522,6.998626064011554
-7.696620755738804,6.707949642333208,4.8216669815742925,6.388327453112587
2.021293454049186,4.902826853824574,1.7145751775549476,-0.3655092521472174
8.189582035476947,-0.4510827910467976,4.9723664726342465,1.088633625129883
2.569543694496522,4.872509726568862,1.940780475843677,1.1492939087578273
8.577890065538897,-3.0708901914890614,6.069989235830308,0.5626213832104124
-2.2092941678162474,2.031419536542125,-1.3548247072047708,7.9027901473308315
11.04468213410391,-2.565676482373704,8.321014284368655,0.8193254261723385
-11.630757172042525,4.965794247824239,6.331243309539043,6.346405550531362
1.5188808620452914,5.0197262208853815,-0.939345338794741,1.7786012210189084
8.939853742169046,-2.556142578630655,5.3165717382156625,-0.4687364092974122
-1.5391589885502466,2.684260029306938,-1.5294054534385766,9.014795289557785
-0.9375306261234861,2.018287878658745,0.45342656935836034,0.8597565987538006
9.857757576209295,0.37961994186831083,6.029981492307771,2.5857992732171926
10.487287074616692,-2.8860993691549215,5.335949886740334,1.2071485104220567
-0.14154610972491555,2.4303215427466127,-0.29443033109271555,7.422721618460534
